id;artist;song;duration_sec;explicit;year;genre;popularity;;;;;;;;
1190;Hot Chelle Rae;Tonight Tonight;200;FALSE;2011;hip hop, pop, rock;73;;;;;;;;
1191;Grouplove;Tongue Tied;218;FALSE;2011;pop, rock, Folk/Acoustic;79;;;;;;;;
1192;Coldplay;Every Teardrop Is a Waterfall;241;FALSE;2011;rock, pop;69;;;;;;;;
1193;Beyoncé;Best Thing I Never Had;254;FALSE;2011;pop, R&B;69;;;;;;;;
1194;P!nk;Raise Your Glass;203;TRUE;2010;pop;76;;;;;;;;
1195;Christina Perri;Jar of Hearts;247;FALSE;2011;pop;72;;;;;;;;
1196;Bruno Mars;Marry You;230;FALSE;2010;pop;75;;;;;;;;
1197;The Band Perry;If I Die Young;223;FALSE;2010;country;64;;;;;;;;
1198;Lil Wayne;How To Love;240;FALSE;2011;hip hop, pop;0;;;;;;;;
1199;Charlene Soraia;Wherever You Will Go;198;FALSE;2011;pop;60;;;;;;;;
1200;Christina Perri;A Thousand Years;285;FALSE;2011;pop;70;;;;;;;;
1201;Rihanna;We Found Love;215;FALSE;2011;hip hop, pop, R&B;75;;;;;;;;
1202;Carly Rae Jepsen;Call Me Maybe;193;FALSE;2012;pop, Dance/Electronic;78;;;;;;;;
1203;fun.;We Are Young (feat. Janelle Monáe);251;FALSE;2012;rock, pop;76;;;;;;;;
1204;Sean Paul;She Doesn't Mind;228;FALSE;2012;hip hop, pop;70;;;;;;;;
1205;Pitbull;International Love (feat. Chris Brown);227;FALSE;2011;hip hop, pop, latin;74;;;;;;;;
1206;DEV;In The Dark;226;FALSE;2012;pop, Dance/Electronic;52;;;;;;;;
1207;Adele;Skyfall;286;FALSE;2012;pop, R&B;74;;;;;;;;
1208;David Guetta;Turn Me On (feat. Nicki Minaj);200;FALSE;2012;hip hop, pop, Dance/Electronic;65;;;;;;;;
1209;Rihanna;Where Have You Been;243;FALSE;2011;hip hop, pop, R&B;71;;;;;;;;
1210;JAY-Z;Ni**as In Paris;219;TRUE;2011;hip hop;82;;;;;;;;
1211;Maroon 5;One More Night;220;FALSE;2012;pop;74;;;;;;;;
1212;Skrillex;Bangarang (feat. Sirah);215;TRUE;2011;hip hop, pop, Dance/Electronic;70;;;;;;;;
1213;The Wanted;Chasing The Sun;199;FALSE;2012;pop, Dance/Electronic;69;;;;;;;;
1214;Flo Rida;Whistle;225;FALSE;2012;hip hop, pop;77;;;;;;;;
1215;will.i.am;This Is Love;279;FALSE;2013;hip hop, pop;62;;;;;;;;
1216;David Guetta;She Wolf (Falling to Pieces) [feat. Sia];223;FALSE;2012;hip hop, pop, Dance/Electronic;66;;;;;;;;
1217;Nicki Minaj;Pound The Alarm;206;TRUE;2012;hip hop, pop;64;;;;;;;;
1218;Kendrick Lamar;Swimming Pools (Drank) - Extended Version;314;TRUE;2012;hip hop;63;;;;;;;;
1219;MARINA;Primadonna;221;FALSE;2012;pop, Dance/Electronic;78;;;;;;;;
1220;Kanye West;Mercy;329;TRUE;2012;hip hop;73;;;;;;;;
1221;DJ Fresh;Hot Right Now (feat. RITA ORA) - Radio Edit;182;FALSE;2012;pop, Dance/Electronic;58;;;;;;;;
1222;LMFAO;Sexy And I Know It;199;FALSE;2011;hip hop, pop, Dance/Electronic;67;;;;;;;;
1223;PSY;Gangnam Style (강남스타일);219;FALSE;2012;pop;72;;;;;;;;
1224;Kesha;Die Young;212;FALSE;2012;pop, Dance/Electronic;78;;;;;;;;
1225;Usher;Scream;235;FALSE;2012;hip hop, pop, R&B;66;;;;;;;;
1226;Olly Murs;Troublemaker (feat. Flo Rida);186;FALSE;2012;pop, Dance/Electronic;0;;;;;;;;
1227;Linkin Park;BURN IT DOWN;230;FALSE;2012;rock, metal;73;;;;;;;;
1228;Bruno Mars;Locked out of Heaven;233;FALSE;2012;pop;85;;;;;;;;
1229;Avicii;Levels - Radio Edit;200;FALSE;2011;pop, Dance/Electronic;77;;;;;;;;
1230;Flo Rida;Good Feeling;248;FALSE;2012;hip hop, pop;76;;;;;;;;
1231;Rihanna;Diamonds;225;FALSE;2012;hip hop, pop, R&B;75;;;;;;;;
1232;Wiz Khalifa;Work Hard, Play Hard;219;TRUE;2012;hip hop, pop;62;;;;;;;;
1233;Katy Perry;Part Of Me;216;FALSE;2012;pop;73;;;;;;;;
1234;Nicki Minaj;Starships;211;TRUE;2012;hip hop, pop;75;;;;;;;;
1235;Kendrick Lamar;m.A.A.d city;350;TRUE;2012;hip hop;67;;;;;;;;
1236;Asaf Avidan & the Mojos;One Day / Reckoning Song (Wankelmut Remix) [Radio Edit];212;FALSE;2012;pop;0;;;;;;;;
1237;Florence + The Machine;Spectrum (Say My Name) - Calvin Harris Remix;218;FALSE;2011;rock, pop, Dance/Electronic;68;;;;;;;;
1238;Azealia Banks;212;205;TRUE;2014;hip hop, pop, R&B;0;;;;;;;;
1239;Maroon 5;Payphone;231;TRUE;2012;pop;82;;;;;;;;
1240;James Arthur;Impossible;209;FALSE;2013;pop;75;;;;;;;;
1241;Michel Teló;Ai Se Eu Te Pego - Live;167;FALSE;2012;country, latin;0;;;;;;;;
1242;Otto Knows;Million Voices - Radio Edit;193;FALSE;2012;pop, Dance/Electronic;0;;;;;;;;
1243;Icona Pop;I Love It;157;TRUE;2012;pop, Dance/Electronic;51;;;;;;;;
1244;Tyga;Rack City;203;TRUE;2012;hip hop, pop;61;;;;;;;;
1245;Calvin Harris;Feel So Close - Radio Edit;206;FALSE;2012;hip hop, pop, Dance/Electronic;79;;;;;;;;
1246;Jennifer Lopez;Dance Again;237;FALSE;2012;hip hop, pop, R&B;0;;;;;;;;
1247;Grimes;Oblivion;251;FALSE;2012;pop, rock, Dance/Electronic;0;;;;;;;;
1248;Adele;Rumour Has It;223;FALSE;2011;pop, R&B;0;;;;;;;;
1249;Coldplay;Paradise;279;FALSE;2011;rock, pop;82;;;;;;;;
1250;Chris Brown;Turn Up the Music;228;FALSE;2012;hip hop, pop, R&B;64;;;;;;;;
1251;Frank Ocean;Lost;234;TRUE;2012;hip hop, pop, R&B;64;;;;;;;;
1252;Calvin Harris;Let's Go (feat. Ne-Yo);233;FALSE;2012;hip hop, pop, Dance/Electronic;66;;;;;;;;
1253;The Script;Hall of Fame (feat. will.i.am);203;FALSE;2012;pop, rock;78;;;;;;;;
1254;Swedish House Mafia;Don't You Worry Child - Radio Edit;213;FALSE;2012;pop, Dance/Electronic;76;;;;;;;;
1255;MARINA;How to Be a Heartbreaker;221;FALSE;2012;pop, Dance/Electronic;50;;;;;;;;
1256;Justin Bieber;Boyfriend;171;FALSE;2012;pop;63;;;;;;;;
1257;David Guetta;Titanium (feat. Sia);245;FALSE;2012;hip hop, pop, Dance/Electronic;79;;;;;;;;
1258;Jessie J;Domino;232;FALSE;2011;hip hop, pop;74;;;;;;;;
1259;Taylor Swift;I Knew You Were Trouble.;220;FALSE;2012;pop;59;;;;;;;;
1260;ScHoolboy Q;Hands on the Wheel (feat. Asap Rocky);197;TRUE;2012;hip hop, pop;61;;;;;;;;
1261;P!nk;Try;248;FALSE;2012;pop;76;;;;;;;;
1262;Robbie Williams;Candy;201;FALSE;2012;pop, rock;68;;;;;;;;
1263;Snoop Dogg;Young, Wild & Free (feat. Bruno Mars);207;TRUE;2011;hip hop, pop;77;;;;;;;;
1264;Justin Bieber;As Long As You Love Me;229;FALSE;2012;pop;67;;;;;;;;
1265;Rita Ora;R.I.P. (feat. Tinie Tempah);228;FALSE;2012;hip hop, pop, Dance/Electronic;46;;;;;;;;
1266;Alex Clare;Too Close;257;FALSE;2011;rock;60;;;;;;;;
1267;Tyga;Faded;207;TRUE;2012;hip hop, pop;58;;;;;;;;
1268;Alesso;Years - ラジオ・エディット;195;FALSE;2012;pop, Dance/Electronic;0;;;;;;;;
1269;Guy Sebastian;Battle Scars (feat. Lupe Fiasco);250;FALSE;2012;pop;0;;;;;;;;
1270;Katy Perry;The One That Got Away;227;FALSE;2012;pop;72;;;;;;;;
1271;Avicii;Silhouettes - Original Radio Edit;212;FALSE;2012;pop, Dance/Electronic;53;;;;;;;;
1272;Gotye;Somebody That I Used To Know;245;FALSE;2011;set();57;;;;;;;;
1273;Flo Rida;Wild Ones (feat. Sia);233;FALSE;2012;hip hop, pop;77;;;;;;;;
1274;One Direction;What Makes You Beautiful;200;FALSE;2012;pop;82;;;;;;;;
1275;Lana Del Rey;Born To Die;286;FALSE;2012;pop;53;;;;;;;;
1276;Kesha;C'Mon;214;FALSE;2012;pop, Dance/Electronic;0;;;;;;;;
1277;Owl City;Good Time;206;FALSE;2012;rock, pop;77;;;;;;;;
1278;Calvin Harris;We'll Be Coming Back (feat. Example);234;FALSE;2012;hip hop, pop, Dance/Electronic;62;;;;;;;;
1279;Emeli Sandé;Read All About It, Pt. III;284;FALSE;2012;pop, R&B;65;;;;;;;;
1280;Ellie Goulding;Lights - Single Version;211;FALSE;2010;pop, rock, Dance/Electronic;63;;;;;;;;
1281;Train;Drive By;196;FALSE;2012;pop;77;;;;;;;;
1282;Disclosure;Latch;256;FALSE;2013;pop, Dance/Electronic;74;;;;;;;;
1283;Coldplay;Princess of China;239;FALSE;2011;rock, pop;66;;;;;;;;
1284;One Direction;Live While We're Young;200;FALSE;2012;pop;0;;;;;;;;
1285;Gym Class Heroes;Ass Back Home (feat. Neon Hitch);222;TRUE;2011;hip hop, pop;61;;;;;;;;
1286;Carrie Underwood;Blown Away;240;FALSE;2012;pop, country;63;;;;;;;;
1287;alt-J;Breezeblocks;227;FALSE;2012;rock;71;;;;;;;;
1288;Chris Brown;Don't Wake Me Up;222;FALSE;2012;hip hop, pop, R&B;62;;;;;;;;
1289;Kelly Clarkson;Stronger (What Doesn't Kill You);222;FALSE;2011;pop, R&B;74;;;;;;;;
1290;Drake;The Motto;182;TRUE;2011;hip hop, pop, R&B;74;;;;;;;;
1291;Katy Perry;Wide Awake;221;FALSE;2012;pop;65;;;;;;;;
1292;Rita Ora;How We Do (Party);247;TRUE;2012;hip hop, pop, Dance/Electronic;48;;;;;;;;
1293;Rudimental;Feel the Love (feat. John Newman);245;FALSE;2013;pop, Dance/Electronic;64;;;;;;;;
1294;Lana Del Rey;Ride;289;TRUE;2012;pop;66;;;;;;;;
1295;Ne-Yo;Let Me Love You (Until You Learn To Love Yourself);252;FALSE;2012;pop, R&B;69;;;;;;;;
1296;Demi Lovato;Give Your Heart a Break;205;FALSE;2011;pop;71;;;;;;;;
1297;Drake;Take Care;277;TRUE;2011;hip hop, pop, R&B;75;;;;;;;;
1298;Little Mix;Wings;220;FALSE;2012;pop;0;;;;;;;;
1299;Bruno Mars;It Will Rain;258;FALSE;2011;pop;74;;;;;;;;
1300;Cher Lloyd;Want U Back;214;FALSE;2011;pop, Dance/Electronic;67;;;;;;;;
1301;Lorde;Royals;190;FALSE;2013;pop, Dance/Electronic;77;;;;;;;;
1302;Robin Thicke;Blurred Lines;263;FALSE;2013;pop, R&B;55;;;;;;;;
1303;Imagine Dragons;Radioactive;187;FALSE;2012;rock;77;;;;;;;;
1304;Avicii;Wake Me Up;247;FALSE;2013;pop, Dance/Electronic;6;;;;;;;;
1305;Bruno Mars;Locked out of Heaven;233;FALSE;2012;pop;85;;;;;;;;
1306;Macklemore & Ryan Lewis;Thrift Shop (feat. Wanz);236;TRUE;2012;hip hop, pop;1;;;;;;;;
1307;Daft Punk;Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit;248;FALSE;2013;hip hop, Dance/Electronic;83;;;;;;;;
1308;will.i.am;Scream & Shout;283;TRUE;2013;hip hop, pop;78;;;;;;;;
1309;Stromae;Papaoutai;232;FALSE;2013;pop;0;;;;;;;;
1310;Bingo Players;Get Up (Rattle) - Vocal Edit;167;FALSE;2013;pop, Dance/Electronic;1;;;;;;;;
1311;Naughty Boy;La La La;221;FALSE;2013;Dance/Electronic;58;;;;;;;;
1312;Tom Odell;Another Love;244;TRUE;2013;pop;88;;;;;;;;
1313;2 Chainz;We Own It (Fast & Furious);228;FALSE;2013;hip hop, pop;69;;;;;;;;
1314;David Guetta;Play Hard (feat. Ne-Yo & Akon);201;FALSE;2012;hip hop, pop, Dance/Electronic;69;;;;;;;;
1315;Pitbull;Feel This Moment (feat. Christina Aguilera);230;FALSE;2012;hip hop, pop, latin;77;;;;;;;;
1316;will.i.am;#thatPOWER;280;FALSE;2013;hip hop, pop;68;;;;;;;;
1317;Lil Wayne;Love Me;255;TRUE;2013;hip hop, pop;68;;;;;;;;
1318;Macklemore & Ryan Lewis;Can't Hold Us (feat. Ray Dalton);258;FALSE;2012;hip hop, pop;81;;;;;;;;
1319;Martin Garrix;Animals - Radio Edit;176;FALSE;2013;pop, Dance/Electronic;0;;;;;;;;
1320;Jason Derulo;Talk Dirty (feat. 2 Chainz);178;TRUE;2013;hip hop, pop;56;;;;;;;;
1321;John Newman;Love Me Again;240;FALSE;2013;set();74;;;;;;;;
1322;Britney Spears;Work B**ch;248;TRUE;2013;pop;0;;;;;;;;
1323;The Neighbourhood;Sweater Weather;240;FALSE;2013;rock, pop;89;;;;;;;;
1324;Sebastian Ingrosso;Reload - Radio Edit;221;FALSE;2013;pop, Dance/Electronic;68;;;;;;;;
1325;Capital Cities;Safe And Sound;193;FALSE;2013;pop;0;;;;;;;;
1326;Demi Lovato;Heart Attack;211;FALSE;2013;pop;79;;;;;;;;
1327;Arctic Monkeys;Why'd You Only Call Me When You're High?;161;FALSE;2013;rock;84;;;;;;;;
1328;Justin Bieber;Beauty And A Beat;228;FALSE;2012;pop;73;;;;;;;;
1329;Eminem;The Monster;250;TRUE;2013;hip hop;75;;;;;;;;
1330;Pitbull;Don't Stop the Party (feat. TJR);206;FALSE;2012;hip hop, pop, latin;64;;;;;;;;
1331;Selena Gomez;Come & Get It;232;FALSE;2013;pop;69;;;;;;;;
1332;P!nk;True Love (feat. Lily Allen);231;TRUE;2012;pop;71;;;;;;;;
1333;Disclosure;White Noise;278;FALSE;2013;pop, Dance/Electronic;54;;;;;;;;
1334;Flo Rida;I Cry;224;FALSE;2012;hip hop, pop;60;;;;;;;;
1335;Kanye West;Black Skinhead;188;TRUE;2013;hip hop;0;;;;;;;;
1336;Lana Del Rey;Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix;215;FALSE;2013;pop;72;;;;;;;;
1337;Eminem;Berzerk;239;TRUE;2013;hip hop;66;;;;;;;;
1338;Icona Pop;I Love It (feat. Charli XCX);157;TRUE;2013;pop, Dance/Electronic;68;;;;;;;;
1339;Fall Out Boy;My Songs Know What You Did In The Dark (Light Em Up);187;FALSE;2013;rock;71;;;;;;;;
1340;Lorde;Team;193;FALSE;2013;pop, Dance/Electronic;0;;;;;;;;
1341;Avicii;I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit;208;FALSE;2012;pop, Dance/Electronic;68;;;;;;;;
1342;Imagine Dragons;Demons;178;FALSE;2012;rock;81;;;;;;;;
1343;One Direction;One Way or Another (Teenage Kicks);157;FALSE;2013;pop;66;;;;;;;;
1344;Taylor Swift;I Knew You Were Trouble.;220;FALSE;2012;pop;76;;;;;;;;
1345;Arctic Monkeys;Do I Wanna Know?;272;FALSE;2013;rock;84;;;;;;;;
1346;Rudimental;Waiting All Night (feat. Ella Eyre);293;FALSE;2013;pop, Dance/Electronic;66;;;;;;;;
1347;Klangkarussell;Sonnentanz - Sun Don't Shine;238;FALSE;2014;pop, Dance/Electronic;68;;;;;;;;
1348;Calvin Harris;Drinking from the Bottle (feat. Tinie Tempah);240;FALSE;2012;hip hop, pop, Dance/Electronic;61;;;;;;;;
1349;A$AP Rocky;F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar);234;TRUE;2013;hip hop;76;;;;;;;;
1350;P!nk;Try;248;FALSE;2012;pop;76;;;;;;;;
1351;Ylvis;The Fox (What Does the Fox Say?);214;FALSE;2013;hip hop;63;;;;;;;;
1352;Ellie Goulding;Burn;231;FALSE;2014;pop, rock, Dance/Electronic;70;;;;;;;;
1353;Baauer;Harlem Shake;197;FALSE;2013;Dance/Electronic;57;;;;;;;;
1354;Calvin Harris;I Need Your Love (feat. Ellie Goulding);235;FALSE;2012;hip hop, pop, Dance/Electronic;70;;;;;;;;
1355;Katy Perry;This Is How We Do;204;FALSE;2013;pop;60;;;;;;;;
1356;AWOLNATION;Sail;259;FALSE;2011;pop, rock;2;;;;;;;;
1357;Duke Dumont;Need U (100%) [feat. A*M*E] - Radio Edit;175;FALSE;2013;pop, Dance/Electronic;27;;;;;;;;
1358;Jason Derulo;The Other Side;227;FALSE;2013;hip hop, pop;50;;;;;;;;
1359;Storm Queen;Look Right Through - MK Vocal Edit;150;FALSE;2014;Dance/Electronic;0;;;;;;;;
1360;Calvin Harris;Sweet Nothing (feat. Florence Welch);213;FALSE;2012;hip hop, pop, Dance/Electronic;71;;;;;;;;
1361;Katy Perry;Unconditionally;229;FALSE;2013;pop;0;;;;;;;;
1362;Wale;Bad (feat. Rihanna) - Remix;239;TRUE;2013;hip hop, pop, R&B;61;;;;;;;;
1363;Ciara;Body Party;234;FALSE;2013;pop, R&B;64;;;;;;;;
1364;Drake;Started From the Bottom;174;TRUE;2013;hip hop, pop, R&B;65;;;;;;;;
1365;Birdy;Wings;252;FALSE;2013;pop;48;;;;;;;;
1366;Bastille;Of The Night;214;FALSE;2013;pop, rock;61;;;;;;;;
1367;Olly Murs;Dear Darlin';206;FALSE;2012;pop, Dance/Electronic;59;;;;;;;;
1368;Katy Perry;Roar;224;FALSE;2013;pop;73;;;;;;;;
1369;Blake Shelton;Sure Be Cool If You Did;216;FALSE;2013;country;56;;;;;;;;
1370;Calvin Harris;Thinking About You (feat. Ayah Marar);248;FALSE;2012;hip hop, pop, Dance/Electronic;65;;;;;;;;
1371;JAY-Z;Holy Grail;338;TRUE;2013;hip hop;62;;;;;;;;
1372;Bridgit Mendler;Ready or Not;201;FALSE;2012;pop;72;;;;;;;;
1373;The Saturdays;What About Us;221;FALSE;2013;pop, Dance/Electronic;61;;;;;;;;
1374;Bastille;Pompeii;214;FALSE;2013;pop, rock;74;;;;;;;;
1375;One Direction;Best Song Ever;200;FALSE;2013;pop;76;;;;;;;;
1376;Nelly;Hey Porsche;209;TRUE;2013;hip hop, pop, R&B;57;;;;;;;;
1377;Zedd;Clarity;271;FALSE;2012;hip hop, pop, Dance/Electronic;0;;;;;;;;
1378;Miley Cyrus;Wrecking Ball;221;FALSE;2013;pop;77;;;;;;;;
1379;Chris Brown;Fine China;214;FALSE;2013;hip hop, pop, R&B;0;;;;;;;;
1380;Daft Punk;Lose Yourself to Dance (feat. Pharrell Williams);354;FALSE;2013;hip hop, Dance/Electronic;69;;;;;;;;
1381;Armin van Buuren;This Is What It Feels Like;204;FALSE;2013;pop, Dance/Electronic;66;;;;;;;;
1382;Justin Timberlake;Mirrors;484;FALSE;2013;pop;78;;;;;;;;
1383;Bruno Mars;Treasure;179;TRUE;2012;pop;78;;;;;;;;
1384;Of Monsters and Men;Little Talks;267;FALSE;2012;pop, rock, Folk/Acoustic;79;;;;;;;;
1385;Miley Cyrus;We Can't Stop;231;FALSE;2013;pop;78;;;;;;;;
1386;J. Cole;Power Trip (feat. Miguel);241;TRUE;2013;hip hop;0;;;;;;;;
1387;Paramore;Still into You;216;FALSE;2013;pop, rock;79;;;;;;;;
1388;Christina Perri;human;251;FALSE;2013;pop;59;;;;;;;;
1389;Drake;Hold On, We're Going Home;228;FALSE;2013;hip hop, pop, R&B;72;;;;;;;;
1390;James Blunt;Bonfire Heart;238;FALSE;2013;pop;0;;;;;;;;
1391;Maroon 5;Daylight;225;FALSE;2012;pop;66;;;;;;;;
1392;Childish Gambino;3005;236;TRUE;2013;hip hop;0;;;;;;;;
1393;Avril Lavigne;Here's to Never Growing Up;214;TRUE;2013;pop;0;;;;;;;;
1394;Taylor Swift;22;232;FALSE;2012;pop;68;;;;;;;;
1395;Passenger;Let Her Go;253;FALSE;2012;pop;73;;;;;;;;
1396;Ariana Grande;The Way;227;FALSE;2013;pop;65;;;;;;;;
1397;Rihanna;Stay;241;FALSE;2012;hip hop, pop, R&B;76;;;;;;;;
1398;Justin Timberlake;Suit & Tie (feat. Jay-Z);326;TRUE;2013;pop;67;;;;;;;;
1399;Bruno Mars;When I Was Your Man;214;FALSE;2012;pop;83;;;;;;;;
1400;Florida Georgia Line;Cruise;209;FALSE;2012;country;57;;;;;;;;
1401;Pharrell Williams;"Happy - From ""Despicable Me 2""";233;FALSE;2014;hip hop, pop;79;;;;;;;;
1402;Katy Perry;Dark Horse;216;FALSE;2013;pop;74;;;;;;;;
1403;ScHoolboy Q;Collard Greens;300;TRUE;2014;hip hop, pop;0;;;;;;;;
1404;Iggy Azalea;Fancy;200;TRUE;2014;hip hop, pop;69;;;;;;;;
1405;Maroon 5;Animals;231;FALSE;2014;pop;79;;;;;;;;
1406;Sam Smith;Stay With Me;173;FALSE;2014;pop;80;;;;;;;;
1407;MAGIC!;Rude;225;FALSE;2014;set();80;;;;;;;;
1408;Sia;Chandelier;216;FALSE;2014;pop;78;;;;;;;;
1409;John Legend;All of Me;270;FALSE;2013;pop, R&B;84;;;;;;;;
1410;ZHU;Faded;223;FALSE;2014;Dance/Electronic;49;;;;;;;;
1411;Meghan Trainor;All About That Bass;188;TRUE;2015;pop;72;;;;;;;;
1412;David Guetta;Lovers on the Sun (feat. Sam Martin);204;FALSE;2014;hip hop, pop, Dance/Electronic;50;;;;;;;;
1413;Iggy Azalea;Black Widow;209;TRUE;2014;hip hop, pop;67;;;;;;;;
1414;Tove Lo;Habits (Stay High);209;FALSE;2014;pop, Dance/Electronic;74;;;;;;;;
1415;Oliver Heldens;Gecko (Overdrive) - Radio Edit;165;FALSE;2014;pop, Dance/Electronic;67;;;;;;;;
1416;DJ Snake;You Know You Like It;247;FALSE;2014;hip hop, pop, Dance/Electronic;69;;;;;;;;
1417;Jason Derulo;Talk Dirty (feat. 2 Chainz);178;TRUE;2013;hip hop, pop;56;;;;;;;;
1418;Maroon 5;Maps;190;FALSE;2014;pop;0;;;;;;;;
1419;David Guetta;Bad (feat. Vassy) - Radio Edit;171;FALSE;2014;hip hop, pop, Dance/Electronic;45;;;;;;;;
1420;Tinashe;2 On (feat. ScHoolboy Q);227;TRUE;2014;hip hop, pop, R&B, Dance/Electronic;71;;;;;;;;
1421;Route 94;My Love (feat. Jess Glynne);260;FALSE;2014;pop, Dance/Electronic;72;;;;;;;;
1422;Taylor Swift;Bad Blood;212;FALSE;2014;pop;54;;;;;;;;
1423;Trey Songz;Na Na;232;FALSE;2015;hip hop, pop, R&B;62;;;;;;;;
1424;Calvin Harris;Under Control (feat. Hurts);184;FALSE;2014;hip hop, pop, Dance/Electronic;72;;;;;;;;
1425;O.T. Genasis;CoCo;240;TRUE;2014;hip hop, pop;61;;;;;;;;
1426;Jason Derulo;Wiggle (feat. Snoop Dogg);193;FALSE;2013;hip hop, pop;66;;;;;;;;
1427;Lilly Wood and The Prick;Prayer in C - Robin Schulz Radio Edit;189;FALSE;2014;pop, rock;66;;;;;;;;
1428;Jeremih;Don't Tell 'Em;267;TRUE;2015;hip hop, pop, R&B;74;;;;;;;;
1429;Nicki Minaj;Anaconda;260;TRUE;2014;hip hop, pop;66;;;;;;;;
1430;Calvin Harris;Blame (feat. John Newman);213;FALSE;2014;hip hop, pop, Dance/Electronic;75;;;;;;;;
1431;DJ Snake;Turn Down for What;214;FALSE;2013;hip hop, pop, Dance/Electronic;70;;;;;;;;
1432;Pitbull;Timber (feat. Ke$ha);204;FALSE;2012;hip hop, pop, latin;80;;;;;;;;
1433;OneRepublic;Counting Stars;257;FALSE;2014;pop;62;;;;;;;;
1434;Bobby Shmurda;Hot N*gga;195;TRUE;2014;hip hop, pop;73;;;;;;;;
1435;Calvin Harris;Summer;225;FALSE;2014;hip hop, pop, Dance/Electronic;21;;;;;;;;
1436;ScHoolboy Q;Man Of The Year;216;TRUE;2014;hip hop, pop;0;;;;;;;;
1437;Nico & Vinz;Am I Wrong;246;FALSE;2014;hip hop, pop;76;;;;;;;;
1438;Becky G;Shower;206;FALSE;2014;pop, latin;78;;;;;;;;
1439;Sigma;Nobody To Love - Radio Edit;190;FALSE;2014;pop, Dance/Electronic;62;;;;;;;;
1440;The Chainsmokers;#SELFIE - Original Mix;184;FALSE;2014;pop, Dance/Electronic;0;;;;;;;;
1441;Lorde;Team;193;FALSE;2013;pop, Dance/Electronic;76;;;;;;;;
1442;Rixton;Me And My Broken Heart;194;FALSE;2014;pop;77;;;;;;;;
1443;Klingande;Jubel - Radio Edit;202;FALSE;2013;pop, Dance/Electronic;50;;;;;;;;
1444;Mr. Probz;Waves - Robin Schulz Radio Edit;208;FALSE;2014;hip hop, Dance/Electronic;2;;;;;;;;
1445;Paloma Faith;Only Love Can Hurt Like This;233;FALSE;2014;pop, R&B, Dance/Electronic;80;;;;;;;;
1446;Kiesza;Hideaway;252;FALSE;2014;pop, Dance/Electronic;64;;;;;;;;
1447;Ellie Goulding;Burn;231;FALSE;2014;pop, rock, Dance/Electronic;70;;;;;;;;
1448;Ariana Grande;Break Free;215;FALSE;2014;pop;0;;;;;;;;
1449;Kid Ink;Show Me (feat. Chris Brown);218;TRUE;2014;hip hop, pop;68;;;;;;;;
1450;Tove Lo;Talking Body;238;TRUE;2014;pop, Dance/Electronic;66;;;;;;;;
1451;Chris Brown;Loyal (feat. Lil Wayne & Tyga);265;TRUE;2014;hip hop, pop, R&B;72;;;;;;;;
1452;OneRepublic;Love Runs Out;224;FALSE;2014;pop;59;;;;;;;;
1453;Olly Murs;Up (feat. Demi Lovato);224;FALSE;2014;pop, Dance/Electronic;0;;;;;;;;
1454;Peking Duk;High (feat. Nicole Millar);228;FALSE;2014;Dance/Electronic;48;;;;;;;;
1455;Milky Chance;Stolen Dance;314;FALSE;2014;set();73;;;;;;;;
1456;Ed Sheeran;Don't;220;FALSE;2014;pop;72;;;;;;;;
1457;Ariana Grande;Love Me Harder;236;FALSE;2014;pop;74;;;;;;;;
1458;Enrique Iglesias;Bailando - Spanish Version;243;FALSE;2014;pop, latin;66;;;;;;;;
1459;Avicii;Hey Brother;255;FALSE;2013;pop, Dance/Electronic;2;;;;;;;;
1460;Jessie J;Bang Bang;199;FALSE;2014;hip hop, pop;77;;;;;;;;
1461;Duke Dumont;I Got U;286;FALSE;2014;pop, Dance/Electronic;67;;;;;;;;
1462;Gorgon City;Ready For Your Love;199;FALSE;2014;pop, Dance/Electronic;61;;;;;;;;
1463;Taylor Swift;Style;231;FALSE;2014;pop;61;;;;;;;;
1464;MKTO;Classic;175;FALSE;2012;hip hop, pop;82;;;;;;;;
1465;Disclosure;Latch;256;FALSE;2013;pop, Dance/Electronic;74;;;;;;;;
1466;Ariana Grande;Problem;194;FALSE;2014;pop;73;;;;;;;;
1467;Charli XCX;Boom Clap;170;FALSE;2014;pop, Dance/Electronic;49;;;;;;;;
1468;One Direction;Steal My Girl;228;FALSE;2014;pop;79;;;;;;;;
1469;Tiësto;Red Lights;264;FALSE;2013;pop, Dance/Electronic;0;;;;;;;;
1470;Selena Gomez;The Heart Wants What It Wants;227;FALSE;2014;pop;58;;;;;;;;
1471;Rita Ora;I Will Never Let You Down;203;FALSE;2014;hip hop, pop, Dance/Electronic;65;;;;;;;;
1472;5 Seconds of Summer;She Looks So Perfect;202;FALSE;2014;pop;74;;;;;;;;
1473;The Script;Superheroes;245;FALSE;2014;pop, rock;74;;;;;;;;
1474;Taylor Swift;Shake It Off;219;FALSE;2014;pop;79;;;;;;;;
1475;One Direction;Night Changes;227;FALSE;2014;pop;83;;;;;;;;
1476;Ed Sheeran;Sing;235;FALSE;2014;pop;69;;;;;;;;
1477;Alesso;Heroes (we could be);210;FALSE;2014;pop, Dance/Electronic;52;;;;;;;;
